Trajectory ID,Mol smiles,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
27112,CC(CSCCC(C)(C)O[Cu])OC(=O)[Au],1.4274e+0,4.6480e+2,1.7000e+1,1.2716e+0,4.0238e-5,2.9755e-8,1.4635e-8,2.2752e-8,-9.0427e-2
27113,CCC(CC)(OC(=O)[Au])C(N[Cu])C(C)(C)C,1.3423e+0,4.5981e+2,3.1000e+1,1.1360e+0,1.4600e-5,4.0129e-8,2.0324e-8,5.4834e-9,-3.3381e-1
27114,CCCCCCOCC(COC(=O)[Au])O[Cu],1.3228e+0,4.6276e+2,3.1000e+1,1.1895e+0,3.7856e-5,5.2136e-8,3.2673e-8,4.0101e-8,-1.7982e-1
27115,CC(C)(CC(C)(C)NC(=O)[Au])N[Cu],1.3577e+0,4.1674e+2,2.6000e+1,1.2198e+0,2.4077e-5,1.0553e-8,4.0173e-9,5.2119e-9,-1.4699e-1
27116,CCC(CSCCC(C)(C)OC(=O)[Au])O[Cu],1.4849e+0,4.7883e+2,1.7000e+1,1.2540e+0,2.9243e-5,2.8432e-8,2.6030e-8,2.5854e-8,1.5936e-1
27117,CC(C)(C)CCC(COC(=O)[Au])N[Cu],1.3380e+0,4.3175e+2,3.1000e+1,1.1438e+0,2.9061e-5,2.3491e-8,1.7273e-8,1.0496e-8,1.8807e-1
27118,C=CCCCCCCC(CN[Cu])OC(=O)[Au],1.3560e+0,4.5779e+2,3.1000e+1,1.1525e+0,7.0195e-5,5.2583e-8,3.4054e-8,2.7295e-8,-3.0260e-1
27119,CC(C)(C)C(C)(CO[Cu])COC(=O)[Au],1.3865e+0,4.3274e+2,2.6000e+1,1.1998e+0,2.0591e-5,2.0508e-8,1.0564e-8,1.2898e-8,-8.5841e-1
27120,CC(C)C(C)(O[Cu])C(C)(OC(=O)[Au])C(C)C,1.3358e+0,4.6079e+2,3.1000e+1,1.1940e+0,2.1746e-5,2.9110e-8,2.0627e-8,6.5537e-9,-4.8538e-1
27121,O=C([Au])NCCCCCCCCN[Cu],1.4797e+0,4.3077e+2,1.4000e+1,1.1947e+0,6.5945e-5,2.5464e-8,1.9527e-8,2.5796e-8,3.1459e-1
27122,CC(CO[Cu])CSCCC(C)OC(=O)[Au],1.3780e+0,4.6480e+2,1.6000e+1,1.2647e+0,6.0951e-5,3.7968e-8,2.4953e-8,3.6265e-8,-5.0964e-2
27123,CC(COC(=O)[Au])SCC(C)(C)CO[Cu],1.4274e+0,4.6480e+2,1.7000e+1,1.2687e+0,4.0231e-5,3.7262e-8,2.1017e-8,3.4651e-8,-3.4840e-1
27124,CC(C)(C)CC(NC(=O)[Au])C(C)(C)O[Cu],1.4434e+0,4.4578e+2,3.1000e+1,1.1395e+0,1.5948e-5,2.0265e-8,1.5789e-8,6.7273e-9,-5.1395e-1
27125,CC(C)C(C)(CN[Cu])NC(=O)CCNC(=O)[Au],1.3677e+0,4.7379e+2,1.7000e+1,1.2902e+0,3.1122e-5,1.0590e-8,7.0688e-9,5.4802e-9,3.6584e-1
27126,CC(C)(CCSCCCCO[Cu])OC(=O)[Au],1.4727e+0,4.7883e+2,1.4000e+1,1.2655e+0,5.2651e-5,3.1016e-8,2.3607e-8,3.0312e-8,-2.1986e-1
27127,CCCCCCC(CO[Cu])COC(=O)[Au],1.4659e+0,4.4676e+2,2.6000e+1,1.1712e+0,2.2152e-5,2.5100e-8,2.2515e-8,1.7477e-8,-9.9921e-3
27128,CCCCC(CCOC(=O)[Au])O[Cu],1.3409e+0,4.1871e+2,2.6000e+1,1.2026e+0,5.3324e-5,3.7345e-8,2.1204e-8,3.4509e-8,3.0094e-2
27129,CCC(CC)(CCO[Cu])OC(=O)[Au],1.3409e+0,4.1871e+2,2.6000e+1,1.2313e+0,2.3885e-5,1.9462e-8,1.0366e-8,1.4510e-8,-2.5040e-1
27130,CC(CCSCCC(C)OC(=O)[Au])O[Cu],1.3780e+0,4.6480e+2,1.6000e+1,1.2589e+0,6.1013e-5,5.0385e-8,3.0501e-8,4.7874e-8,-8.1431e-3
27131,CCCCC(CN[Cu])CNC(=O)[Au],1.3577e+0,4.1674e+2,2.6000e+1,1.1953e+0,6.2989e-5,2.2814e-8,2.1658e-8,1.2369e-8,2.0532e-1
27132,CCC(C)(C(CNC(=O)[Au])CO[Cu])N(C)C,1.3638e+0,4.6080e+2,2.6000e+1,1.1882e+0,3.0345e-5,2.3242e-8,1.6267e-8,7.8838e-9,-7.8976e-2
27133,CC(CCN[Cu])C(C)(C)NC(=O)[Au],1.4421e+0,4.1674e+2,2.2000e+1,1.2254e+0,3.8000e-5,1.2397e-8,1.1301e-8,6.3894e-9,2.9209e-1
27134,CCCN(CCCC(C)N[Cu])CCOC(=O)[Au],1.4455e+0,4.7482e+2,1.6000e+1,1.1688e+0,4.3835e-5,3.5637e-8,2.2636e-8,2.6836e-8,-2.6313e-1
27135,CC(C)(CCNCCC(C)(C)NC(=O)[Au])N[Cu],1.4521e+0,4.7384e+2,1.6000e+1,1.1924e+0,9.0271e-5,3.0660e-8,1.8006e-8,1.1637e-8,-7.3903e-2
27136,CC(CCOC(=O)[Au])C(C)N[Cu],1.4293e+0,4.0370e+2,2.2000e+1,1.2273e+0,2.3882e-5,1.6062e-8,1.0001e-8,1.2465e-8,2.8225e-1
27137,CCCC(CSC(C)COC(=O)[Au])O[Cu],1.4203e+0,4.6480e+2,1.9000e+1,1.2653e+0,6.6119e-5,4.7015e-8,2.2108e-8,3.0924e-8,-3.0064e-2
27138,CC(C)(CNCC(C)(C)NC(=O)[Au])N[Cu],1.4084e+0,4.4578e+2,1.9000e+1,1.2018e+0,7.0011e-5,1.5145e-8,1.8003e-8,1.2128e-8,5.1728e-1
27139,O=C([Au])NCCCCCCCCCN[Cu],1.4723e+0,4.4480e+2,1.3000e+1,1.1673e+0,1.0928e-4,4.8052e-8,4.6311e-8,3.8699e-8,1.6294e-1
27140,CCC(CC)(OC(=O)[Au])C(C)(C)CN[Cu],1.4737e+0,4.4578e+2,2.6000e+1,1.2062e+0,2.8101e-5,2.1685e-8,1.5347e-8,7.5589e-9,-2.2878e-1
27141,CC(C)(F)CNC(=O)C(COC(=O)[Au])N[Cu],1.3102e+0,4.6471e+2,3.1000e+1,1.3806e+0,3.5191e-5,1.7646e-8,7.3862e-9,8.3544e-9,-1.4171e-1
27142,CC=CC(O[Cu])C(=O)NCCOC(=O)[Au],1.4091e+0,4.4569e+2,1.9000e+1,1.3720e+0,5.0437e-5,1.7748e-8,8.1143e-9,7.3142e-9,2.2588e-1
27143,CCC(CCCNC(=O)COC(=O)[Au])O[Cu],1.3988e+0,4.6174e+2,1.6000e+1,1.3209e+0,9.0272e-5,3.0336e-8,1.2048e-8,1.6121e-8,9.1256e-2
27144,CC(C)C(CO[Cu])ONC(=O)CCOC(=O)[Au],1.4263e+0,4.7773e+2,1.6000e+1,1.3583e+0,5.5176e-5,2.2804e-8,1.2817e-8,1.0578e-8,2.5948e-1
27145,CC(CCCOC(=O)[Au])CNC(=O)CCO[Cu],1.4732e+0,4.7576e+2,1.3000e+1,1.3050e+0,1.1002e-4,3.7547e-8,1.8614e-8,2.3719e-8,9.0390e-2
27146,O=C(CC(F)F)NCC(CO[Cu])OC(=O)[Au],1.2794e+0,4.6966e+2,3.1000e+1,1.5587e+0,6.5951e-5,3.1044e-8,1.3509e-8,1.0435e-8,-7.9084e-2
27147,CC(C)(COC(=O)[Au])ONC(=O)CCO[Cu],1.3853e+0,4.6371e+2,1.6000e+1,1.3713e+0,6.6488e-5,2.6034e-8,1.7145e-8,1.3970e-8,3.1616e-1
27148,CC(C)(O[Cu])C(=O)NCC(CF)OC(=O)[Au],1.4141e+0,4.6570e+2,1.9000e+1,1.4123e+0,6.5797e-5,1.9725e-8,1.0863e-8,8.7243e-9,2.6206e-1
27149,COCCCN(C)CC(OC(=O)[Au])C(C)O[Cu],1.4781e+0,4.7778e+2,3.1000e+1,1.2482e+0,8.5615e-5,4.3536e-8,2.6452e-8,2.2984e-8,3.5974e-2
27150,COC(=O)C(CCO[Cu])OCC(C)NC(=O)[Au],1.4923e+0,4.7773e+2,1.7000e+1,1.3227e+0,4.5520e-5,2.2826e-8,1.6705e-8,1.3345e-8,2.3036e-2
27151,CCON(CC)CC(COC(=O)[Au])O[Cu],1.4135e+0,4.4972e+2,3.1000e+1,1.2581e+0,5.6463e-5,5.7599e-8,5.0281e-8,4.1808e-8,-5.7152e-1
27152,CC(C)C(CCO[Cu])NC(=O)CCOC(=O)[Au],1.4392e+0,4.7576e+2,1.6000e+1,1.2953e+0,5.0001e-5,2.7467e-8,1.3849e-8,1.1684e-8,1.0831e-1
27153,C=C(F)C(=O)NC(CO[Cu])C(C)OC(=O)[Au],1.3445e+0,4.6368e+2,2.6000e+1,1.4518e+0,5.0239e-5,2.2892e-8,1.2587e-8,9.4070e-9,-1.4683e-1
27154,CCC(C)(O[Cu])C(=O)NOCCOC(=O)[Au],1.4350e+0,4.6371e+2,1.7000e+1,1.3774e+0,6.0289e-5,2.1870e-8,1.0310e-8,1.1114e-8,4.2858e-2
27155,CC(CN(C)C(=O)C(C)(C)CNC(=O)[Au])N[Cu],1.3677e+0,4.7379e+2,1.7000e+1,1.2727e+0,4.3015e-5,1.8365e-8,1.0510e-8,7.0531e-9,-1.8259e-1
27156,CC(C)C(CNC(=O)CCOC(=O)[Au])CO[Cu],1.4392e+0,4.7576e+2,1.6000e+1,1.3018e+0,4.1491e-5,1.6873e-8,9.4480e-9,1.1603e-8,1.4844e-1
27157,CCC(C)(OC(=O)[Au])C(=O)OCCO[Cu],1.3868e+0,4.4869e+2,1.9000e+1,1.3317e+0,7.3205e-5,3.2605e-8,1.9074e-8,1.9653e-8,4.5385e-2
27158,CCC(CS(=O)(=O)CC(C)OC(=O)[Au])O[Cu],1.4696e+0,4.8277e+2,1.9000e+1,1.4183e+0,6.5680e-5,2.8869e-8,1.3350e-8,1.3571e-8,-5.1165e-2
27159,CCN(C)C(=O)C(CCCNC(=O)[Au])N[Cu],1.4161e+0,4.5977e+2,2.2000e+1,1.3048e+0,3.6789e-5,1.6592e-8,8.1802e-9,6.8790e-9,2.3881e-1
27160,CSCCCNC(=O)C(CO[Cu])NC(=O)[Au],1.4714e+0,4.7879e+2,3.1000e+1,1.4171e+0,6.1387e-5,1.6878e-8,1.5383e-8,1.2977e-8,2.7970e-1
27161,CC=C(NC=N)NC(CCCN[Cu])NC(=O)[Au],1.3360e+0,4.7178e+2,2.2000e+1,1.3327e+0,3.5577e-5,1.1613e-8,9.5702e-9,6.9594e-9,3.6539e-1
27162,CC(O[Cu])C(CN(C)CC(F)F)OC(=O)[Au],1.2791e+0,4.6970e+2,3.1000e+1,1.3704e+0,5.7996e-5,5.3177e-8,2.5252e-8,2.2358e-8,-3.0785e-1
27163,COC(=O)C(CCOC(=O)[Au])OCC(C)O[Cu],1.4856e+0,4.7872e+2,1.7000e+1,1.3527e+0,5.4609e-5,3.0045e-8,1.6361e-8,2.3678e-8,-1.3665e-1
27164,CN(CC(COC(=O)[Au])O[Cu])C(=O)CC(F)F,1.4392e+0,4.8369e+2,3.1000e+1,1.5108e+0,7.5928e-5,3.6407e-8,2.3513e-8,1.9582e-8,-1.3627e-1
27165,CC(CC(=O)N(C)CCOC(=O)[Au])O[Cu],1.4150e+0,4.4771e+2,1.7000e+1,1.3331e+0,7.1437e-5,2.8261e-8,2.6697e-8,1.7938e-8,2.5752e-1
27166,CC(C)CC(C)(NC(=O)[Au])C(=O)NCCO[Cu],1.3546e+0,4.7478e+2,1.9000e+1,1.2665e+0,6.1027e-5,1.8648e-8,1.7594e-8,7.6282e-9,4.3303e-1
27167,CCC(F)C(=O)NCC(CN[Cu])OC(=O)[Au],1.3102e+0,4.6471e+2,3.1000e+1,1.3941e+0,5.7978e-5,1.9339e-8,1.3428e-8,8.8857e-9,2.9374e-1
27168,CC(NC(=O)CO[Cu])C(C)(C)OC(=O)[Au],1.3940e+0,4.4771e+2,1.9000e+1,1.3467e+0,7.9655e-5,2.4792e-8,1.2419e-8,1.1774e-8,4.4571e-2
27169,CON(C)C(=O)C(N[Cu])C(C)(C)OC(=O)[Au],1.3230e+0,4.6272e+2,3.1000e+1,1.3291e+0,5.9915e-5,2.4283e-8,2.1091e-8,1.2877e-8,2.7203e-1
27170,CC(OC(=O)[Au])C(=O)OCC(C)(C)O[Cu],1.3868e+0,4.4869e+2,1.9000e+1,1.3164e+0,2.3001e-5,1.1382e-8,1.0934e-8,8.3124e-9,3.9137e-2
27171,CC(Cl)=CC(=O)NC(CO[Cu])COC(=O)[Au],1.4517e+0,4.8014e+2,2.6000e+1,1.5197e+0,6.0897e-5,1.9690e-8,1.2334e-8,8.5107e-9,1.0529e-1
27172,CC(CO[Cu])COC(=O)COC(=O)[Au],1.3932e+0,4.3467e+2,1.7000e+1,1.3818e+0,5.2871e-5,2.0888e-8,9.2281e-9,1.3865e-8,-6.4090e-2
27173,CC(C)C(CNCC(=O)CCOC(=O)[Au])O[Cu],1.4392e+0,4.7576e+2,1.6000e+1,1.2627e+0,7.4333e-5,4.3783e-8,2.1199e-8,3.1795e-8,6.4976e-2
27174,CN(CC(COC(=O)[Au])O[Cu])C(=O)OCCF,1.4521e+0,4.8170e+2,3.1000e+1,1.4507e+0,3.3192e-5,2.3808e-8,1.3412e-8,1.1680e-8,-1.0780e-1
27175,C=C(F)C(=O)NC(CC)(CO[Cu])COC(=O)[Au],1.4679e+0,4.7771e+2,2.6000e+1,1.4236e+0,5.6726e-5,1.8885e-8,1.0946e-8,8.8551e-9,2.9894e-2
27176,CC(CNC(=O)CCO[Cu])CC(C)OC(=O)[Au],1.4935e+0,4.7576e+2,1.4000e+1,1.2984e+0,7.2630e-5,2.2940e-8,1.2724e-8,1.2646e-8,2.3720e-1
27177,O=C([Au])NCCC(N[Cu])C(=O)NCC(F)(F)F,1.4161e+0,4.8568e+2,2.6000e+1,1.5900e+0,7.6432e-5,2.1459e-8,1.2736e-8,7.5410e-9,2.5316e-1
27178,CCCC(C)NC(=O)C(CO[Cu])NC(=O)[Au],1.3360e+0,4.6075e+2,3.1000e+1,1.2854e+0,3.0507e-5,2.2256e-8,1.1777e-8,9.4772e-9,2.5861e-1
27179,O=C(CCOC(=O)[Au])NCC(F)(F)CO[Cu],1.4808e+0,4.6966e+2,1.6000e+1,1.5492e+0,6.9685e-5,1.9306e-8,1.6381e-8,1.3810e-8,1.7349e-1
27180,CC(OC(=O)[Au])C(=O)NOC(CO[Cu])C(C)C,1.4923e+0,4.7773e+2,1.7000e+1,1.3334e+0,2.9223e-5,1.4609e-8,8.2975e-9,6.7062e-9,1.2297e-2
27181,CCCC(C)(CNC(=O)COC(=O)[Au])O[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3204e+0,5.4903e-5,2.1927e-8,1.3405e-8,1.0958e-8,1.6648e-1
27182,CCCC(CCNC(=O)CN[Cu])OC(=O)[Au],1.4560e+0,4.6075e+2,1.7000e+1,1.3007e+0,4.0615e-5,1.7359e-8,7.1751e-9,7.8363e-9,1.5007e-2
27183,CC(CCN(C)C(=O)CCOC(=O)[Au])O[Cu],1.3988e+0,4.6174e+2,1.6000e+1,1.3097e+0,4.9789e-5,1.6064e-8,1.4005e-8,2.2232e-8,3.5348e-1
27184,O=C([Au])OC(C(=O)NCCO[Cu])C(F)(F)F,1.3619e+0,4.7362e+2,1.9000e+1,1.6808e+0,6.1248e-5,1.9759e-8,7.4538e-9,8.1658e-9,-1.6368e-1
27185,CC(C)=C(C)C(=O)NCC(COC(=O)[Au])O[Cu],1.2550e+0,4.7375e+2,3.1000e+1,1.3119e+0,2.6705e-5,1.3154e-8,9.6745e-9,5.3740e-9,-2.2996e-2
27186,CCCC(O[Cu])C(=O)NOCCOC(=O)[Au],1.4350e+0,4.6371e+2,1.7000e+1,1.3699e+0,5.9553e-5,2.4128e-8,1.3673e-8,1.3419e-8,-1.0598e-1
27187,CCC(C)(CNC(=O)CCOC(=O)[Au])O[Cu],1.4489e+0,4.6174e+2,1.7000e+1,1.3259e+0,5.0760e-5,1.8962e-8,1.3083e-8,1.0161e-8,-4.4813e-4
27188,O=C(CCCF)NCC(CN[Cu])OC(=O)[Au],1.3102e+0,4.6471e+2,3.1000e+1,1.4052e+0,1.1442e-4,4.3728e-8,2.0451e-8,1.1854e-8,-8.5662e-2
27189,CC(C)(F)CNC(=O)CC(CN[Cu])OC(=O)[Au],1.4716e+0,4.7874e+2,3.1000e+1,1.3658e+0,6.9807e-5,2.5376e-8,2.2126e-8,8.1306e-9,-4.7847e-2
27190,CCC(CO[Cu])(COC(=O)[Au])NC(=S)NC,1.4607e+0,4.7879e+2,2.6000e+1,1.3909e+0,1.3292e-5,9.1728e-9,7.9715e-9,6.7443e-9,-2.3329e-1
27191,CCCC(O[Cu])C(=O)NCC(C)OC(=O)[Au],1.4418e+0,4.6174e+2,1.9000e+1,1.3077e+0,7.6624e-5,3.6116e-8,1.3726e-8,1.1535e-8,-3.1190e-2
27192,CC(CONC(=O)C(N[Cu])C(C)C)NC(=O)[Au],1.3552e+0,4.7577e+2,1.7000e+1,1.3083e+0,7.2238e-5,2.6105e-8,1.1037e-8,7.6893e-9,4.5175e-2
27193,O=C([Au])OCC(=O)OCCCCCO[Cu],1.4434e+0,4.4869e+2,1.4000e+1,1.3542e+0,1.5585e-4,5.7927e-8,3.8405e-8,4.7926e-8,3.2014e-1
27194,CCC(OC(=O)[Au])C(C)C(=O)NC(C)CO[Cu],1.3553e+0,4.7576e+2,1.7000e+1,1.2792e+0,3.2015e-5,2.3231e-8,7.3179e-9,9.9731e-9,9.9440e-2
27195,CCC(C)OC(=O)NCC(CO[Cu])OC(=O)[Au],1.4784e+0,4.7773e+2,3.1000e+1,1.3496e+0,1.6102e-5,1.2818e-8,6.2549e-9,6.2025e-9,-1.2480e-1
27196,CC(CO[Cu])(COC(=O)[Au])NC(=O)OCCF,1.4415e+0,4.8170e+2,2.6000e+1,1.4547e+0,4.1479e-5,1.8393e-8,1.1004e-8,7.1090e-9,1.3308e-1
27197,CC(CN(C)C(=O)CCOC(=O)[Au])O[Cu],1.4150e+0,4.4771e+2,1.7000e+1,1.3458e+0,3.7868e-5,1.5488e-8,1.0172e-8,1.0721e-8,1.3714e-1
27198,CNC(=S)NC(CCO[Cu])CCOC(=O)[Au],1.4962e+0,4.7879e+2,1.9000e+1,1.4080e+0,4.5247e-5,2.3884e-8,1.7312e-8,2.2475e-8,1.3975e-1
27199,CCC(CCO[Cu])NC(=O)CCOC(=O)[Au],1.3988e+0,4.6174e+2,1.6000e+1,1.3237e+0,8.9289e-5,2.6746e-8,1.9989e-8,1.7619e-8,1.7830e-1
27200,CCC(OC(=O)[Au])C(C)C(=O)NOCCO[Cu],1.4263e+0,4.7773e+2,1.6000e+1,1.3392e+0,4.2934e-5,2.0156e-8,1.2565e-8,1.4367e-8,1.2863e-1
27201,O=C([Au])NCC(=O)N(CCN[Cu])CC(F)(F)F,1.4507e+0,4.8568e+2,1.9000e+1,1.5816e+0,1.0430e-4,2.4137e-8,1.9343e-8,1.2020e-8,1.7659e-1
27202,CN(CCCCCOC(=O)[Au])C(=O)CCO[Cu],1.4732e+0,4.7576e+2,1.3000e+1,1.2947e+0,6.3381e-5,2.2666e-8,1.7842e-8,2.3845e-8,2.6582e-1
27203,CCC(O[Cu])C(C)C(=O)N(C)CCOC(=O)[Au],1.3553e+0,4.7576e+2,1.7000e+1,1.2678e+0,5.0508e-5,2.5585e-8,1.4567e-8,1.4438e-8,-5.5115e-3
27204,CC(CCCOC(=O)[Au])CNC(=O)CO[Cu],1.4634e+0,4.6174e+2,1.4000e+1,1.3344e+0,6.4792e-5,1.8157e-8,8.0050e-9,1.2095e-8,1.2346e-1
27205,CC(C)CC(CNC(=O)CO[Cu])OC(=O)[Au],1.4418e+0,4.6174e+2,1.9000e+1,1.3064e+0,8.2238e-5,2.8993e-8,1.8243e-8,1.7462e-8,3.6459e-1
27206,CCCC(CNC(=O)CCO[Cu])OC(=O)[Au],1.4489e+0,4.6174e+2,1.7000e+1,1.3152e+0,5.2246e-5,1.9988e-8,1.0185e-8,1.2163e-8,-4.3420e-2
27207,CC(C)C(COC(=O)COC(=O)[Au])O[Cu],1.3868e+0,4.4869e+2,1.9000e+1,1.3407e+0,3.8441e-5,2.3846e-8,1.2159e-8,1.6680e-8,2.0162e-2
27208,CON(C)CC(O[Cu])C(C)OC(=O)[Au],1.3080e+0,4.3570e+2,3.1000e+1,1.2799e+0,5.2714e-5,4.4660e-8,2.2003e-8,2.4729e-8,-4.4025e-1
27209,CC(C)OC(=O)N(C)CC(COC(=O)[Au])O[Cu],1.4784e+0,4.7773e+2,3.1000e+1,1.3201e+0,3.2007e-5,4.1969e-8,2.3021e-8,2.3422e-8,-5.3369e-1
27210,COCCNCC(CC(C)(C)OC(=O)[Au])O[Cu],1.4674e+0,4.7778e+2,2.6000e+1,1.2463e+0,7.8583e-5,3.1182e-8,1.7289e-8,2.2619e-8,1.4015e-1
27211,CC(CCC(=O)N(C)CC(C)NC(=O)[Au])N[Cu],1.4524e+0,4.7379e+2,1.6000e+1,1.2752e+0,2.5450e-5,1.0335e-8,6.7471e-9,6.3157e-9,-1.3853e-2
27212,CCN(CC)C(=O)C(O[Cu])C(C)(C)OC(=O)[Au],1.4919e+0,4.7576e+2,3.1000e+1,1.2849e+0,2.7428e-5,2.1464e-8,1.8888e-8,8.9339e-9,-2.2237e-1
27213,CCNC(=S)NC(C)(CO[Cu])COC(=O)[Au],1.4607e+0,4.7879e+2,2.6000e+1,1.3824e+0,1.3370e-5,1.1160e-8,7.3677e-9,6.3292e-9,5.0436e-2
27214,CC(C)N(C)C(=O)C(CN[Cu])NC(=O)[Au],1.4437e+0,4.4574e+2,3.1000e+1,1.3196e+0,2.7607e-5,1.1333e-8,5.7594e-9,4.2955e-9,1.4243e-1
27215,CC(C)(F)CCNC(=O)C(COC(=O)[Au])N[Cu],1.4716e+0,4.7874e+2,3.1000e+1,1.3702e+0,4.5817e-5,1.8581e-8,1.6043e-8,6.4286e-9,1.2118e-1
27216,CN(CCO[Cu])CC(CC(F)F)NC(=O)[Au],1.3938e+0,4.6872e+2,1.9000e+1,1.3778e+0,4.2979e-5,2.0305e-8,1.3542e-8,1.5135e-8,1.3451e-1
27217,CCC(CCNC(=O)CCO[Cu])OC(=O)[Au],1.3988e+0,4.6174e+2,1.6000e+1,1.3254e+0,8.6661e-5,3.1828e-8,1.9947e-8,1.6140e-8,-6.7955e-2
27218,CCCC(O[Cu])C(=O)NCCCOC(=O)[Au],1.4489e+0,4.6174e+2,1.7000e+1,1.3180e+0,6.3056e-5,2.2367e-8,1.5120e-8,1.4948e-8,1.3585e-1
27219,CC(C)(O[Cu])C(F)CNC(=O)CCOC(=O)[Au],1.4134e+0,4.7973e+2,1.6000e+1,1.3960e+0,4.9927e-5,1.5620e-8,1.4836e-8,1.2711e-8,1.8612e-1
27220,CCCNC(=S)NCC(CO[Cu])OC(=O)[Au],1.4714e+0,4.7879e+2,3.1000e+1,1.3813e+0,4.9630e-5,2.7281e-8,1.9782e-8,1.3546e-8,-4.0203e-1
27221,O=C([Au])OCC(CO[Cu])NC(=O)OCCF,1.3188e+0,4.6767e+2,2.6000e+1,1.5064e+0,3.1832e-5,1.4253e-8,8.0343e-9,8.6879e-9,1.8162e-1
27222,CC=C(C)C(=O)NCC(CO[Cu])OC(=O)[Au],1.3429e+0,4.5972e+2,3.1000e+1,1.3435e+0,4.2149e-5,1.9805e-8,1.2221e-8,9.9253e-9,1.7611e-1
27223,CCC(F)C(=O)NCC(OC(=O)[Au])C(C)O[Cu],1.4651e+0,4.7973e+2,3.1000e+1,1.3926e+0,5.4070e-5,2.5342e-8,1.4858e-8,1.1285e-8,-2.3940e-1
27224,CCNC(=S)N(C)CC(CO[Cu])OC(=O)[Au],1.4714e+0,4.7879e+2,3.1000e+1,1.3723e+0,2.9342e-5,2.1436e-8,1.8087e-8,1.4790e-8,-2.3392e-1
27225,CCC=C(F)C(=O)NCC(COC(=O)[Au])O[Cu],1.4786e+0,4.7771e+2,3.1000e+1,1.4218e+0,2.8206e-5,1.6639e-8,1.2455e-8,1.1032e-8,3.4488e-1
27226,CC(F)(F)CNC(=O)C(CNC(=O)[Au])N[Cu],1.2915e+0,4.6769e+2,3.1000e+1,1.5055e+0,5.2837e-5,1.2884e-8,1.7808e-8,6.5079e-9,8.0844e-1
27227,CN(CC(F)(F)F)C(=O)C(CN[Cu])NC(=O)[Au],1.4265e+0,4.8568e+2,3.1000e+1,1.5818e+0,3.1517e-5,1.1348e-8,7.6219e-9,4.6829e-9,4.3404e-2
27228,CSCC(CCO[Cu])NC(=O)COC(=O)[Au],1.4786e+0,4.7977e+2,1.7000e+1,1.4347e+0,7.5564e-5,3.1700e-8,1.8680e-8,1.7778e-8,2.0827e-1
27229,COC(C)CN(C)CC(OC(=O)[Au])C(C)O[Cu],1.4781e+0,4.7778e+2,3.1000e+1,1.2362e+0,8.4871e-5,4.2558e-8,3.4778e-8,2.4477e-8,1.5563e-1
27230,CC(CCNC(=O)CCO[Cu])CCOC(=O)[Au],1.4732e+0,4.7576e+2,1.3000e+1,1.3036e+0,6.7199e-5,2.3222e-8,1.1345e-8,1.4201e-8,5.6675e-2
27231,O=C([Au])NCCCCNC(=O)CCO[Cu],1.4585e+0,4.4672e+2,1.4000e+1,1.3437e+0,6.5327e-5,1.5471e-8,1.3697e-8,1.3495e-8,4.4075e-1
27232,CC(O[Cu])C(COC(=O)[Au])NC(=O)CC(F)F,1.4287e+0,4.8369e+2,2.6000e+1,1.5148e+0,6.8103e-5,2.3345e-8,1.3373e-8,9.9086e-9,5.8324e-2
27233,CC(N[Cu])C(=O)NC(=N)SCCNC(=O)[Au],1.4326e+0,4.7678e+2,1.6000e+1,1.5168e+0,3.5825e-5,9.9165e-9,6.2022e-9,7.1183e-9,3.3742e-1
27234,CSC=CC(=O)NCC(CNC(=O)[Au])O[Cu],1.4850e+0,4.7677e+2,3.1000e+1,1.4256e+0,4.0105e-5,1.4427e-8,7.0493e-9,9.3536e-9,-5.5666e-4
27235,O=C([Au])NC(CCCN[Cu])C(=O)NCC(F)F,1.4587e+0,4.8172e+2,2.2000e+1,1.5051e+0,6.4387e-5,1.1707e-8,1.6589e-8,7.4396e-9,5.5071e-1
27236,O=C(CCC(F)F)NCC(CO[Cu])OC(=O)[Au],1.4392e+0,4.8369e+2,3.1000e+1,1.5098e+0,1.1846e-4,4.2119e-8,2.4463e-8,1.8489e-8,4.9186e-2
27237,CC(COC(=O)[Au])COC(=O)CC(C)O[Cu],1.3920e+0,4.6272e+2,1.6000e+1,1.3096e+0,3.8110e-5,2.2910e-8,1.8201e-8,2.3138e-8,2.9891e-1
27238,CCONC(=O)C(NC(=O)[Au])C(C)(C)O[Cu],1.3230e+0,4.6272e+2,3.1000e+1,1.3355e+0,3.2064e-5,2.1734e-8,1.7386e-8,8.3892e-9,9.8935e-2
27239,CCC(C)OC(=O)NC(CO[Cu])COC(=O)[Au],1.4677e+0,4.7773e+2,2.6000e+1,1.3289e+0,4.9536e-5,2.8699e-8,1.2253e-8,1.1502e-8,-3.0403e-1
27240,CCOCCC(C)NCC(CO[Cu])OC(=O)[Au],1.4781e+0,4.7778e+2,3.1000e+1,1.2302e+0,9.2539e-5,6.5351e-8,2.5284e-8,3.3537e-8,-3.9295e-1
27241,CC(C)(CCNC(=O)CCO[Cu])COC(=O)[Au],1.4935e+0,4.7576e+2,1.4000e+1,1.2974e+0,4.0951e-5,1.3979e-8,1.3119e-8,1.1268e-8,3.6921e-1
