Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Topological_diameter_bonds,BRICS_unique_frag_count,BRICS_largest_frag_heavy_atoms,Fgroup_carbonyl,Fgroup_ester,Fgroup_amide,Fgroup_ether,Fgroup_alcohol,RingCount,AromaticAtomCount,Hybrid_SP,Hybrid_SP2,Hybrid_SP3,NumHDonors,NumHAcceptors,EState_sum,EState_max,EState_min,EState_std,EState_mean,Gasteiger_max,Gasteiger_min,Gasteiger_mean,Gasteiger_std,SASA_sum,MolLogP,TPSA,NumRotatableBonds,FractionCSP3,R_eff,D,Tg,eta
1.3295,461.74,31.0,9.2259e-05,CNCCNC(=O)C(C)(COC(=O))N,True,10.0,5,6,2,1,1,1,0,0,0,0,6,8,3,5,39.91666666666667,11.385651927437642,-1.171972789115646,3.6659134935712303,2.8511904761904767,0.2926587534206716,-0.465379965775061,-0.08633237579388335,0.23211310446700728,107.28677535423516,-1.7875999999999967,93.45,7,0.75,7.72916359304962e-10,3.3452175415002225e-10,107.864,143.62716378162452
1.4962,478.79,19.0,9.0526e-05,O=COCCN(CCCCCF)CCN,True,11.0,5,6,1,1,0,1,0,0,0,0,3,12,1,4,40.0,11.821626805834057,-0.24489898989898973,3.5790538875978943,2.6666666666666665,0.29262292693026387,-0.46653621688598446,-0.07891744415646773,0.1933488207903254,120.18455092509267,0.5599000000000004,55.56,11,0.9,7.823150593703164e-10,3.305028239313928e-10,97.99100000000001,108.75804661487237
1.4766,481.7,19.0,6.9777e-05,COC(=O)C(CNCC(CF)O)OC(=O),True,9.0,5,5,2,2,0,2,1,0,0,0,6,9,2,6,50.33333333333333,11.814846860040312,-1.1393258692365833,4.614957235173312,3.355555555555555,0.3480250365079865,-0.46623729342247927,-0.0771219134861513,0.26466547055815903,106.1679257191523,-1.3789999999999996,84.86000000000001,8,0.75,7.838967828852919e-10,3.2983594520476505e-10,107.14200000000001,142.66577896138483
1.4895,479.77,19.0,4.2387e-05,CC(C)(C)C(CNCC(CF)O)OC(=O),True,9.0,4,6,1,1,0,1,1,0,0,0,3,12,2,4,43.41666666666667,11.9156782643613,-0.9982875094482238,4.059840149522673,2.894444444444445,0.29292004946373007,-0.4626698905090215,-0.07706996853073947,0.205521580696217,118.05256561940172,0.4940999999999998,58.559999999999995,7,0.9,7.828484499819979e-10,3.3027763717471804e-10,102.68900000000001,113.97225305216426
1.3482,475.81,19.0,2.0188e-05,CC(CN(C)C(COC(=O))C(C)(C)C)O,True,8.0,4,6,1,1,0,1,1,0,0,0,3,12,1,4,37.416666666666664,10.190940570672714,-0.37862859032501905,3.111423670863223,2.4944444444444445,0.2926338195748935,-0.4662100305306038,-0.07471884103191188,0.19277955566334473,124.61879868573249,0.8866999999999998,49.769999999999996,6,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,101.535,111.56577764459095
1.4934,475.77,14.0,6.8726e-05,CCC(COC(=O))NC(=O)CNCCN,True,11.0,5,4,2,1,1,1,0,0,0,0,6,9,3,5,41.0,11.29201530612245,-0.12279950869236611,3.502397579426093,2.7333333333333334,0.29265165697157675,-0.46571519743107986,-0.0858555338496215,0.22190438594894005,116.4616584689674,-1.3974999999999977,93.44999999999999,9,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,107.267,137.73762305607076
1.4919,475.77,31.0,6.2193e-05,CC(C(=O)NCC(CN)OC(=O))N(C)C,True,9.0,5,4,2,1,1,1,0,0,0,0,6,9,2,5,41.33333333333333,11.471644935752078,-0.4575812547241125,3.5542221575488977,2.755555555555555,0.2929658325650596,-0.4613513818373725,-0.0799744996463455,0.22343051617244886,116.61357332332436,-1.4469999999999985,84.66000000000001,7,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,107.509,138.04836638607503
1.4585,446.73,14.0,7.9972e-05,O=CNCCNCC(=O)NCCN,True,11.0,5,3,2,0,2,0,0,0,0,0,6,7,4,4,36.666666666666664,10.915517290249433,-0.08652494331065719,3.5240378976750684,2.8205128205128203,0.2335037319849648,-0.3574018846956629,-0.10010835791107286,0.2116398866480861,100.01123632601025,-2.6030999999999977,96.25,8,0.7142857142857143,7.64448746357719e-10,3.3822717030783706e-10,105.923,148.0848811663671
1.4991,476.75,17.0,3.7961e-05,CCCC(CC(=O)OCC(C)OC(=O))O,True,11.0,4,8,2,2,0,2,1,0,0,0,6,9,1,5,43.33333333333333,11.110887188208617,-0.6483375325438823,3.956849240386565,2.8888888888888884,0.30804474961692113,-0.4616697604441925,-0.06640423211311555,0.24158157448247564,114.74423772984413,0.6422000000000001,72.83,8,0.8,7.812023970995326e-10,3.3097355728287923e-10,104.24100000000001,130.13857677902624
1.3363,477.73,19.0,5.3924e-05,COC(=O)C(C)(COC(=O))NCC(C)O,True,8.0,5,5,2,2,0,2,1,0,0,0,6,9,2,6,44.75000000000001,11.389856386999245,-1.1322916666666667,3.974703399250026,2.983333333333334,0.3288438165669559,-0.4675476794277863,-0.07611269595075723,0.253208144709557,112.5822439311261,-0.9384999999999994,84.86,7,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,107.745,138.3514053359966
1.4489,461.74,17.0,4.3902e-05,COC(CN)C(=O)N(C)CCNC(=O),True,9.0,5,5,2,0,2,1,0,0,0,0,6,8,2,4,39.5,11.504309334845049,-0.6007119236583529,3.64643416892079,2.8214285714285716,0.25230835616707875,-0.3702781443575654,-0.08529007417175045,0.21899362473598954,107.43869020859213,-1.8354999999999964,84.66,7,0.75,7.72916359304962e-10,3.3452175415002225e-10,106.10600000000001,141.2862849533955
1.4895,479.77,19.0,5.3143e-05,CC(CN(CCCCF)CCOC(=O))O,True,10.0,5,5,1,1,0,1,1,0,0,0,3,12,1,4,42.33333333333333,11.873759628468774,-0.4244373582766443,3.958859567609192,2.822222222222222,0.292622926958846,-0.4665362085893553,-0.0771548417246091,0.2021080597513428,118.2044804737587,0.5919000000000001,49.769999999999996,10,0.9,7.828484499819979e-10,3.3027763717471804e-10,97.93100000000001,108.69145394006661
1.481,475.77,26.0,5.5129e-05,CCOC(=O)CCNC(CN)CNC(=O),True,11.0,6,4,2,1,1,1,0,0,0,0,6,9,3,5,41.0,10.961646431720837,-0.23229817544301623,3.476847151422671,2.7333333333333334,0.30656146603731793,-0.46593399861947865,-0.08524634245044241,0.22105160859263442,116.46165846896739,-1.397499999999997,93.44999999999999,9,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,107.267,137.73762305607076
1.4665,476.75,13.0,0.00010041,CC(CC(=O)NCCNCCOC(=O))O,True,12.0,4,6,2,1,1,1,1,0,0,0,6,9,3,5,43.0,11.018753385613504,-0.6120827973700453,3.7598750407388675,2.8666666666666667,0.292622774543272,-0.4665463459033119,-0.08618237714792336,0.2280639277461024,114.48158801763341,-1.3638999999999983,87.66000000000001,9,0.7777777777777778,7.812023970995326e-10,3.3097355728287923e-10,106.20700000000002,136.37651590811817
1.323,462.73,31.0,7.4744e-05,CNOCCNC(=O)C(CNC(=O))N,True,11.0,5,5,2,0,2,0,0,0,0,0,6,8,4,5,40.5,11.144035808767953,-0.7270502645502652,3.5760935367550335,2.892857142857143,0.23832406973190898,-0.3565804105563774,-0.09708883929255312,0.21151871386113263,105.07882005499512,-2.673099999999998,105.48,8,0.7142857142857143,7.73468358970098e-10,3.3428301665788046e-10,109.369,152.90253644897143
1.3427,476.71,19.0,4.1976e-05,CC(C)(OC(=O))C(=O)NCC(O)C(N)=O,True,9.0,4,6,3,1,2,1,1,0,0,0,9,6,3,5,50.41666666666667,11.323539304610733,-1.4574248866213158,4.513858313876511,3.3611111111111116,0.29362683313645777,-0.45175491522566824,-0.07933367771203755,0.2583699219220651,106.50637114825236,-2.0995999999999984,118.72,6,0.625,7.811805484927544e-10,3.309828141840157e-10,115.41499999999999,184.36900958466452
1.3424,476.75,19.0,6.3924e-05,CC(C)C(CNC(CO)C(N)=O)OC(=O),True,8.0,4,6,2,1,1,1,1,0,0,0,6,9,3,5,44.66666666666667,10.760153533635677,-0.8041647770219205,3.8993828560493062,2.9777777777777783,0.29290990495649516,-0.46295669661199523,-0.08837660041179946,0.23075385341824445,114.32967316327644,-1.380199999999998,101.65,8,0.7777777777777778,7.812023970995326e-10,3.3097355728287923e-10,110.00500000000001,141.25338850049937
1.323,462.72,31.0,7.4966e-05,CC(OC(=O))C(CN(C)CC(N)=O)O,True,9.0,4,5,2,1,1,1,1,0,0,0,6,8,2,5,42.83333333333334,10.498280502015621,-0.8291203703703707,3.980900960133384,3.05952380952381,0.2929387121586023,-0.46207176864403726,-0.08732952489616164,0.23812960232551358,105.3067049029012,-1.6740999999999984,92.86,7,0.75,7.734627871540583e-10,3.342854247420249e-10,107.84400000000001,143.60053262316913
1.4729,475.81,13.0,9.0976e-05,CC(CCCOC(=O))CNC(C)CCO,True,12.0,4,6,1,1,0,1,1,0,0,0,3,12,2,4,36.666666666666664,9.87823611110418,0.23186739066609197,2.942156636054169,2.444444444444444,0.2925755203425711,-0.46790079174298965,-0.08159627878002287,0.19080347826604663,124.46688383137553,0.9361999999999997,58.56,10,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,99.293,109.10228748376787
1.392,462.72,16.0,8.7671e-05,CC(C)(O)C(=O)OCCCCOC(=O),True,10.0,4,6,2,2,0,2,1,0,0,0,6,8,1,5,41.91666666666667,10.9937996819098,-1.4451425500755857,4.000529571200661,2.9940476190476195,0.3370191125159068,-0.4678986486853497,-0.06633860412611821,0.25143840296375997,105.56935461511189,0.2536999999999998,72.83000000000001,7,0.7777777777777778,7.734627871540583e-10,3.342854247420249e-10,103.83800000000001,133.33456983877872
1.4286,447.71,31.0,7.2239e-05,CC(=O)CN(C)CC(COC(=O))O,True,9.0,4,4,2,1,0,1,1,0,0,0,5,8,1,5,39.0,10.638976363693626,-0.7411574074074074,3.96644697435807,3.0,0.29267152949282116,-0.46509222878176887,-0.07556637380304927,0.22700549659671396,98.44573044124398,-0.9588999999999992,66.84,7,0.75,7.650073332915152e-10,3.3798020629877855e-10,101.13900000000001,134.67243675099868
1.4348,462.72,19.0,6.0749e-05,CC(C)(CNC(CO)C(N)=O)OC(=O),True,8.0,4,6,2,1,1,1,1,0,0,0,6,8,3,5,43.25,10.694653722600151,-0.8152527399848835,3.970688467184789,3.0892857142857144,0.2931575480814879,-0.46052008543355133,-0.0884943229293051,0.23885612265164552,105.15479004854421,-1.6261999999999979,101.65,7,0.75,7.734627871540583e-10,3.342854247420249e-10,109.602,145.94141145139815
1.3653,451.67,19.0,4.3734e-05,O=C(CO)NC(CCF)COC(=O),True,8.0,4,5,2,1,1,1,1,0,0,0,6,7,2,4,45.0,11.867200018896447,-0.6628224206349205,4.720261328611535,3.4615384615384617,0.29265167134634396,-0.46571319625593177,-0.08093470610371888,0.24663945030203252,91.8794973749132,-1.0039000000000002,75.63,7,0.7142857142857143,7.672562153018262e-10,3.369895625077895e-10,103.293,144.40802875973637
1.355,475.81,17.0,4.2632e-05,CCC(CN(C)CC(C)(C)CO)OC(=O),True,9.0,4,6,1,1,0,1,1,0,0,0,3,12,1,4,37.08333333333333,10.216320822310406,-0.1168448837868481,3.0811905106791784,2.472222222222222,0.29289997550142144,-0.46323321864681943,-0.07502597057717852,0.19265932458197824,124.6187986857325,0.8882999999999999,49.77,8,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,99.535,109.36819498551593
1.4392,475.77,16.0,9.0634e-05,COC(CNC(=O))CC(=O)N(C)CCN,True,10.0,5,5,2,0,2,1,0,0,0,0,6,9,2,4,41.00000000000001,11.53967970521542,-0.28895880574452004,3.5691410912163275,2.733333333333334,0.22453769370213397,-0.37908733384527526,-0.08408884448102438,0.2084759950364514,116.61357332332436,-1.4453999999999971,84.66,8,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,106.509,136.76430303894992
1.3985,461.78,16.0,6.128e-05,CC(CCCN(C)C(C)CO)OC(=O),True,10.0,4,5,1,1,0,1,1,0,0,0,3,11,1,4,35.166666666666664,10.001154936900788,-0.008951247165533083,3.0689497356175206,2.511904761904762,0.292842428660232,-0.4648837243929209,-0.07707492123096069,0.19816670598076772,115.44391557100028,0.6406999999999998,49.77,8,0.9,7.729386776093882e-10,3.345120949641611e-10,98.132,108.91453940066593
1.4392,475.76,16.0,3.2789e-05,CC(CCOC(=O))NC(=O)CC(C)(C)O,True,10.0,4,7,2,1,1,1,1,0,0,0,6,9,2,4,42.75,11.32031746031746,-0.9969249574829933,3.906392238019216,2.85,0.2925768131868775,-0.46781782097038815,-0.07314311175608793,0.2181147679629815,116.64358181635146,0.2152000000000001,75.63,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,105.702,131.9625468164794
1.4987,474.78,31.0,8.3399e-05,CCCCCC(=O)NCC(CNC(=O))O,True,12.0,4,7,2,0,2,0,1,0,0,0,6,9,3,3,41.0,11.183946995464852,-0.7172915354413372,3.8107126909585967,2.7333333333333334,0.21958548313896167,-0.38944745161206307,-0.08271021011650337,0.19493438917264855,118.54292590285877,-0.2101999999999994,78.43,9,0.8,7.801248978168442e-10,3.3143069404592725e-10,104.16400000000002,130.04244694132336
1.4138,465.74,19.0,7.3624e-05,O=COCCN(CCCCF)CCO,True,10.0,5,5,1,1,0,1,1,0,0,0,3,11,1,4,40.5,11.797081387728033,-0.3077353395061728,3.9839142575498623,2.892857142857143,0.2926229269523126,-0.4665362104786151,-0.08096646790751387,0.2087756555959044,109.02959735902648,0.20339999999999964,49.769999999999996,10,0.8888888888888888,7.75141840150585e-10,3.3356132121021287e-10,96.52800000000002,108.47196903483584
1.3544,474.82,19.0,2.01e-05,CC(CN(CCO)CC(C)(C)C)NC(=O),True,8.0,5,5,1,0,1,0,1,0,0,0,3,12,2,3,36.08333333333333,10.260857465671453,0.12166666666666637,2.9540810157371253,2.4055555555555554,0.20687319221839295,-0.3950445541444936,-0.08194036310805546,0.16520518654932265,126.51814277223981,0.461299999999999,52.57,7,0.9090909090909091,7.801468055914053e-10,3.314213869400393e-10,100.996,110.97352911797023
1.4389,475.81,16.0,3.8163e-05,CC(C)C(CCN(C)CCCOC(=O))O,True,11.0,4,7,1,1,0,1,1,0,0,0,3,12,1,4,36.66666666666667,9.870628747404993,-0.22344894284874472,3.066182070185664,2.4444444444444446,0.2925763245115877,-0.46784909219453413,-0.07692892583921204,0.19135841340698442,124.6187986857325,0.8883000000000001,49.769999999999996,9,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,98.535,108.26940365597842
1.4705,460.75,14.0,0.00010385,CN(CCCNC(=O))C(=O)NCCN,True,11.0,6,3,2,0,3,0,0,0,0,0,7,7,3,3,38.166666666666664,11.234961734693876,-0.137450869236583,3.4696750352929504,2.726190476190476,0.31667880158469325,-0.3586112661239182,-0.09139150909778555,0.21139613652467948,109.33803429509946,-1.277399999999998,87.46000000000001,7,0.75,7.72363570059866e-10,3.3476117511071104e-10,106.56700000000001,141.90013315579228
1.3552,475.77,17.0,7.879e-05,COC(CNC(=O))C(=O)N(C)CC(C)N,True,9.0,5,4,2,0,2,1,0,0,0,0,6,9,2,4,41.33333333333333,11.705046296296295,-0.6537500000000007,3.6282783815889124,2.755555555555555,0.2528235680920861,-0.36974713979873985,-0.08184694726537069,0.2122575044628022,116.61357332332436,-1.446999999999997,84.66,7,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,107.509,138.04836638607503
1.4783,479.82,17.0,7.3947e-05,CSCC(CCO)NCC(C)OC(=O),True,9.0,5,5,1,1,0,1,1,0,0,0,3,11,2,5,35.5,10.01726405685731,-0.11523242630385533,3.085028611021702,2.5357142857142856,0.29288981645279344,-0.4635278770165267,-0.08142080099425811,0.20178771271948753,116.24022762727633,0.2514999999999996,58.559999999999995,9,0.8888888888888888,7.828756443062327e-10,3.302661645005863e-10,100.694,113.15345236608816
1.4415,461.78,19.0,6.2629e-05,CCC(CNC(CC)C(C)O)OC(=O),True,8.0,4,6,1,1,0,1,1,0,0,0,3,11,2,4,35.5,10.122872338750316,-0.38079884731670477,3.234428868557595,2.5357142857142856,0.29289982530936937,-0.4632429730792726,-0.07852126818470238,0.1997124418066888,115.2920007166433,0.6869999999999998,58.559999999999995,8,0.9,7.729386776093882e-10,3.345120949641611e-10,99.89,110.86570477247503
1.4489,461.74,17.0,6.2652e-05,CNC(C(=O)NCCN)C(C)OC(=O),True,9.0,5,5,2,1,1,1,0,0,0,0,6,8,3,5,39.833333333333336,11.424351851851853,-0.5493055555555559,3.668263165978407,2.8452380952380953,0.29291544188687085,-0.46264953049520846,-0.08582547855049481,0.23199586670149697,107.28677535423515,-1.789199999999998,93.45000000000002,7,0.75,7.72916359304962e-10,3.3452175415002225e-10,107.864,143.62716378162452
1.4935,475.76,14.0,8.0179e-05,CC(C)(CC(=O)NCCCCO)OC(=O),True,11.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,42.41666666666667,11.327106009070295,-0.7610993401990425,3.8358733269197036,2.827777777777778,0.2931244225746933,-0.4613283862438538,-0.07316316900196441,0.21852611364202915,116.64358181635144,0.21679999999999972,75.63,8,0.8,7.806612844814021e-10,3.3120297043769233e-10,104.702,130.71410736579276
1.3363,477.73,19.0,6.9867e-05,COC(=O)C(CNC(C)C(C)OC(=O))O,True,10.0,5,5,2,2,0,2,1,0,0,0,6,9,2,6,44.66666666666667,10.82023722915092,-1.2075174792139085,3.9038249867454824,2.9777777777777783,0.335520376492116,-0.4670593959659622,-0.07571097242562512,0.2534475664113595,112.5822439311261,-0.9400999999999993,84.86,7,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,107.745,138.3514053359966
1.3485,475.76,19.0,8.4119e-05,CCCC(CNC(=O)C(C)(C)O)OC(=O),True,8.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,42.75,11.272549603174603,-1.4048178854875282,3.965776423426156,2.85,0.29291824260369037,-0.4627082560817753,-0.07020852611788465,0.2221599990905338,116.64358181635144,0.21519999999999995,75.63,7,0.8,7.806612844814021e-10,3.3120297043769233e-10,105.702,131.9625468164794
1.4628,459.81,17.0,4.1776e-05,CC(CN(C)CC(C)(C)CN)NC(=O),True,9.0,4,6,1,0,1,0,0,0,0,0,3,11,2,3,32.58333333333333,10.18854304453263,0.1345723497732425,2.563583873137038,2.327380952380952,0.20687319062252627,-0.3549377190062718,-0.08453594152488716,0.15995949347850166,119.32333010884156,0.0376000000000013,58.36,7,0.9,7.718379661186225e-10,3.349891397881916e-10,100.65299999999999,111.71254162042175
1.4628,459.81,17.0,5.6488e-05,CC(C)C(C)(CN)NCCCNC(=O),True,9.0,4,7,1,0,1,0,0,0,0,0,3,11,3,3,32.58333333333333,9.97779673983791,0.0011695719954647465,2.5661392723755694,2.327380952380952,0.20662345510722518,-0.3586304074888335,-0.08797786248838022,0.1596838381777961,119.17141525448459,0.08550000000000108,67.15,8,0.9,7.718379661186225e-10,3.349891397881916e-10,101.411,112.55382907880133
1.4916,475.81,31.0,2.6281e-05,CC(C)C(NCC(CO)OC(=O))C(C)C,True,8.0,4,7,1,1,0,1,1,0,0,0,3,12,2,4,37.333333333333336,10.12547650541698,-0.4421296296296302,3.077154375209953,2.488888888888889,0.2929850322881494,-0.4607720050737208,-0.07795145449148587,0.19429332601023636,124.46688383137551,0.7904999999999995,58.559999999999995,8,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,101.293,111.29987014284288
1.4916,475.81,31.0,5.1894e-05,CCCCCCN(C)CC(COC(=O))O,True,12.0,4,6,1,1,0,1,1,0,0,0,3,12,1,4,36.33333333333333,9.8921004507211,-0.5774304243302262,3.0494575826104153,2.422222222222222,0.29267152948613295,-0.465092230773481,-0.07714659586118329,0.19337496163433907,124.6187986857325,1.0324,49.769999999999996,10,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,97.535,107.17061232644092
1.2605,472.81,31.0,2.8418e-05,CC(C)=CCCN(C)CC(CNC(=O))O,True,11.0,5,4,1,0,1,0,1,0,0,0,5,10,2,3,36.50000000000001,9.998498352547324,-0.4936082766439911,2.9782426583562427,2.433333333333334,0.2067138819043508,-0.3899520234618249,-0.08365195436879844,0.1661962321527701,123.01859873971995,0.3813999999999998,52.57000000000001,8,0.7272727272727273,7.790444138250242e-10,3.3189036688737175e-10,99.79500000000002,137.0297091499189
1.4729,475.81,13.0,0.00010357,CC(CCCCO)NCCC(C)OC(=O),True,12.0,4,7,1,1,0,1,1,0,0,0,3,12,2,4,36.666666666666664,10.02040751398581,-0.014220547787016313,2.96707911637208,2.444444444444444,0.2928432299054025,-0.4648327163275411,-0.07941049226151321,0.1912276982117748,124.46688383137553,1.0787,58.559999999999995,10,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,99.293,109.10228748376787
1.4486,461.78,17.0,6.2462e-05,CCCC(CCOC(=O))NCC(C)O,True,9.0,4,6,1,1,0,1,1,0,0,0,3,11,2,4,35.16666666666667,9.927690171747711,-0.3320875325438821,3.11882953010154,2.5119047619047623,0.29257650255582074,-0.4678376877732813,-0.08187066625966193,0.19823504050355795,115.2920007166433,0.6885999999999999,58.56,9,0.9,7.729386776093882e-10,3.345120949641611e-10,98.89,109.7558268590455
1.4923,477.73,17.0,4.8561e-05,COC(=O)C(C)(COC(=O))NCCCO,True,9.0,5,5,2,2,0,2,1,0,0,0,6,9,2,6,44.41666666666667,11.390647675736961,-1.064652777777778,3.906359262109596,2.9611111111111112,0.3288421919466037,-0.4675476885408465,-0.07807417748980025,0.25275422661459473,112.58224393112611,-0.9368999999999996,84.86,8,0.7777777777777778,7.817373066447278e-10,3.307470861736038e-10,106.745,137.06734198887145
1.4345,462.77,19.0,4.03e-05,CNCC(CNC(C)C(C)O)OC(=O),True,8.0,5,5,1,1,0,1,1,0,0,0,3,11,3,5,36.5,10.141483371126228,-0.4153084845049133,3.2117310787426456,2.607142857142857,0.2929476338427883,-0.46186896190717,-0.08943871663837788,0.21186315273633433,113.13000691792527,-0.893699999999999,70.59,8,0.8888888888888888,7.73490645431546e-10,3.342733850151354e-10,102.39500000000001,115.0649269571732
1.4485,460.8,19.0,2.2849e-05,CCCN(CCOC(=O))CC(C)(C)N,True,8.0,5,5,1,1,0,1,0,0,0,0,3,11,1,4,33.24999999999999,9.964021045918367,-0.1980665391156462,2.6499224317643466,2.3749999999999996,0.2926229269429891,-0.4665362132065265,-0.0771036776631454,0.1894816800280776,117.42398602233423,0.6087000000000004,55.56,8,0.9,7.723915076845037e-10,3.3474906670200836e-10,99.19200000000001,110.09100998890122
1.3924,450.78,17.0,0.00010486,CC(CCSCC(C)OC(=O))O,True,9.0,4,5,1,1,0,1,1,0,0,0,3,9,1,4,31.5,9.884715319769883,-0.23630049550684484,3.2698221232906026,2.625,0.29287192382536803,-0.46400408883463207,-0.07306963303984644,0.20415234733076998,100.0524551965299,1.052,46.53,7,0.875,7.667519333856456e-10,3.372111957830574e-10,97.384,111.1689497716895
1.3487,475.72,19.0,4.6836e-05,COC(=O)CC(NC(=O))C(=O)NCCN,True,9.0,5,6,3,1,2,1,0,0,0,0,9,6,3,5,46.666666666666664,11.347642668178382,-0.9152777777777781,4.213932144684233,3.111111111111111,0.3076430772917428,-0.46892738895323277,-0.08202589588741681,0.24642137257206864,108.63835645394332,-2.2609999999999975,110.52,7,0.625,7.806394055742837e-10,3.312122530321602e-10,112.676,179.99361022364218
1.4991,476.75,17.0,2.3539e-05,CC(C)(CCOC(=O)C(C)(C)O)OC(=O),True,9.0,4,6,2,2,0,2,1,0,0,0,6,9,1,5,44.166666666666664,11.125718537414965,-1.4904175721214412,4.001932901973491,2.944444444444444,0.3370216026570957,-0.46341712957462344,-0.05985541141180438,0.2439929350864726,114.74423772984413,0.6421999999999999,72.83000000000001,6,0.8,7.812023970995326e-10,3.3097355728287923e-10,106.24100000000001,132.6354556803995
1.4415,461.78,19.0,2.023e-05,CC(CNC(C)(CO)C(C)C)OC(=O),True,8.0,4,7,1,1,0,1,1,0,0,0,3,11,2,4,35.91666666666667,10.043809130133535,-0.31894416099773215,3.1913073849084452,2.5654761904761907,0.29288981780018736,-0.463527685204879,-0.0785722182155748,0.1997073769041943,115.2920007166433,0.5444999999999998,58.559999999999995,7,0.9,7.729386776093882e-10,3.345120949641611e-10,100.89,111.97558268590454
1.4327,476.75,16.0,7.0025e-05,CC(CCCOC(=O)C(C)(C)OC(=O))O,True,10.0,4,6,2,2,0,2,1,0,0,0,6,9,1,5,43.75,11.330785147392291,-1.2434715136054422,3.974627840852922,2.9166666666666665,0.3494963608990095,-0.46275178111182974,-0.06187838209439879,0.245467660828977,114.74423772984413,0.6422000000000001,72.83,7,0.8,7.812023970995326e-10,3.3097355728287923e-10,105.24100000000001,131.38701622971286
1.4415,461.78,19.0,1.9005e-05,CC(CNC(CO)C(C)(C)C)OC(=O),True,8.0,4,7,1,1,0,1,1,0,0,0,3,11,2,4,35.916666666666664,10.027013928256487,-0.16305555555555595,3.167527250052956,2.5654761904761902,0.2928898164958443,-0.46352786455570893,-0.07959882765271506,0.19954518877563626,115.2920007166433,0.5444999999999993,58.559999999999995,6,0.9,7.729386776093882e-10,3.345120949641611e-10,101.89,113.08546059933407
1.3485,475.77,19.0,0.00010081,COCCC(N)C(=O)NC(C)CNC(=O),True,11.0,5,6,2,0,2,1,0,0,0,0,6,9,3,4,41.333333333333336,11.414683484504913,-0.5660822940287229,3.5711397028059064,2.7555555555555555,0.23677252303468654,-0.38461256800330557,-0.08787871464234666,0.20846656642526137,116.4616584689674,-1.3990999999999971,93.44999999999999,8,0.7777777777777778,7.806667540165667e-10,3.3120064995166665e-10,108.267,139.02168640319587
1.355,475.81,17.0,6.0519e-05,CCCCCN(CCCO)CCOC(=O),True,10.0,5,5,1,1,0,1,1,0,0,0,3,12,1,4,36.0,9.980017356881534,0.22104709939531353,2.9321990624936505,2.4,0.2926229269017844,-0.4665362251074863,-0.07855273061111015,0.19134454544402674,124.6187986857325,1.0339999999999998,49.77,11,0.9090909090909091,7.806886313908456e-10,3.3119136865783315e-10,96.535,106.07182099690341
1.4474,480.8,26.0,6.2539e-05,COCCSCC(C)(CO)COC(=O),True,10.0,5,6,1,1,0,2,1,0,0,0,3,11,1,5,36.583333333333336,10.013094722086876,-0.3478987150415722,3.2184652013216417,2.613095238095238,0.2925977045922478,-0.46719384686848736,-0.08034892947399538,0.21203410225717295,114.340883540769,0.5375999999999999,55.76,9,0.8888888888888888,7.834082720922491e-10,3.300416213826993e-10,100.23200000000001,112.63428642776879
1.4415,461.78,19.0,2.0332e-05,CC(NC(C)C(C)(C)OC(=O))C(C)O,True,8.0,4,5,1,1,0,1,1,0,0,0,3,11,2,4,36.25,10.245206443688586,-0.5645833333333332,3.268497299688339,2.5892857142857144,0.29316799465130544,-0.4602254443386393,-0.0740540890262132,0.20037322936068613,115.2920007166433,0.6853999999999998,58.56,6,0.9,7.729386776093882e-10,3.345120949641611e-10,101.89,113.08546059933407
1.3553,475.76,17.0,5.4809e-05,CC(CC(C)O)NC(=O)C(C)(C)OC(=O),True,9.0,4,6,2,1,1,1,1,0,0,0,6,9,2,4,43.08333333333333,11.569995275888132,-1.1719208238851095,3.9747492922703533,2.872222222222222,0.29362683423727143,-0.45175477097792605,-0.0680901040295027,0.22325575487571875,116.64358181635144,0.21359999999999957,75.63,6,0.8,7.806612844814021e-10,3.3120297043769233e-10,106.702,133.21098626716602
